crime_id,date,time,xcoord,ycoord,hour,day
562450599,09/10/2022,03:30:00,529818,180757,3,Sun
563407337,29/01/2023,04:44:00,529818,180757,4,Sun
563428102,25/03/2023,20:05:00,529818,180757,20,Sat
562436049,08/07/2022,20:15:00,529818,180757,20,Fri
562475567,09/12/2022,21:00:00,529818,180757,21,Fri
563421260,19/03/2023,02:00:00,529820,181083,2,Sun
323402343,02/02/2023,20:45:00,529820,182094,20,Thu
562441939,20/08/2022,21:15:00,529820,181083,21,Sat
722417329,30/07/2022,23:50:00,529820,187096,23,Sat
563409790,01/01/2023,01:45:00,529821,180930,1,Sun
562472383,26/11/2022,02:00:00,529822,180445,2,Sat
562478398,14/12/2022,00:30:00,529823,181074,0,Wed
563419986,05/03/2023,02:15:00,529823,181074,2,Sun
563405531,07/01/2023,03:20:00,529823,181074,3,Sat
563413247,04/03/2023,03:00:00,529825,181090,3,Sat
562461542,19/10/2022,20:58:00,529825,181090,20,Wed
562477438,11/12/2022,02:00:00,529826,181025,2,Sun
722416958,27/07/2022,16:30:00,529826,183052,16,Wed
563422090,21/03/2023,01:45:00,529827,180975,1,Tue
563413352,16/02/2023,02:00:00,529827,181231,2,Thu
562436079,09/07/2022,23:00:00,529827,180975,23,Sat
562446382,23/07/2022,03:30:00,529828,181208,3,Sat
322417688,06/07/2022,01:30:00,529829,181512,1,Wed
322424563,19/08/2022,21:45:00,529829,181512,21,Fri
322420318,02/10/2022,23:40:00,529829,181512,23,Sun
322432536,08/12/2022,04:10:00,529830,181438,4,Thu
322438650,23/10/2022,21:00:00,529831,181439,21,Sun
823400092,31/01/2023,16:00:00,529832,191615,16,Tue
822420569,25/11/2022,17:00:00,529832,191615,17,Fri
822425269,25/11/2022,17:30:00,529832,191615,17,Fri
823402681,21/01/2023,19:00:00,529832,191615,19,Sat
562444483,27/07/2022,00:20:00,529833,181210,0,Wed
562467665,31/10/2022,01:00:00,529833,180647,1,Mon
562473780,19/11/2022,02:00:00,529833,180647,2,Sat
562470568,11/12/2022,03:15:00,529833,181210,3,Sun
562462675,30/10/2022,05:00:00,529833,180647,5,Sun
562472324,25/11/2022,19:25:00,529833,181243,19,Fri
562471893,28/11/2022,20:10:00,529833,180647,20,Mon
722430730,10/12/2022,21:15:00,529833,185049,21,Sat
323405668,19/03/2023,22:23:00,529833,182787,22,Sun
562446728,13/08/2022,22:30:00,529833,181210,22,Sat
563416193,21/02/2023,23:45:00,529833,181210,23,Tue
562454290,28/08/2022,03:53:00,529836,180287,3,Sun
562448997,14/08/2022,05:00:00,529836,181088,5,Sun
562485510,19/12/2022,00:30:00,529838,181108,0,Mon
562448912,19/07/2022,00:20:00,529838,181108,0,Tue
562459320,24/08/2022,01:00:00,529838,180921,1,Wed
562452090,28/08/2022,02:00:00,529838,180907,2,Sun
322434190,27/10/2022,02:25:00,529838,184854,2,Thu
562460549,13/11/2022,04:00:00,529838,181108,4,Sun
562443543,24/07/2022,22:30:00,529838,181048,22,Sun
562444097,12/08/2022,23:40:00,529838,181108,23,Fri
562440309,19/08/2022,03:30:00,529840,181216,3,Fri
563405661,07/01/2023,22:20:00,529840,181216,22,Sat
562432619,08/07/2022,02:00:00,529844,180910,2,Fri
413409850,13/01/2023,08:15:00,529846,169186,8,Fri
322433143,14/11/2022,10:00:00,529846,181403,10,Mon
563419323,19/02/2023,02:00:00,529847,180528,2,Sun
562476281,22/11/2022,01:10:00,529848,180831,1,Tue
722420345,17/10/2022,03:30:00,529849,184983,3,Mon
562448266,06/08/2022,04:00:00,529849,180772,4,Sat
723406534,19/02/2023,11:22:00,529849,184983,11,Sun
322437393,22/11/2022,01:10:00,529852,181485,1,Tue
563418294,25/02/2023,00:01:00,529854,180883,0,Sat
562464461,16/10/2022,18:20:00,529855,181064,18,Sun
322437051,01/11/2022,00:54:00,529856,181403,0,Tue
353405349,24/03/2023,01:29:00,529856,181403,1,Fri
323406768,20/03/2023,05:27:00,529856,181403,5,Mon
323409298,21/03/2023,21:00:00,529856,181403,21,Tue
822413009,01/08/2022,18:55:00,529857,187736,18,Mon
563417387,08/03/2023,19:20:00,529858,180814,19,Wed
322421330,19/07/2022,22:30:00,529859,182492,22,Tue
322426800,17/07/2022,01:00:00,529860,181264,1,Sun
323405777,12/03/2023,14:00:00,529860,182528,14,Sun
562440661,17/07/2022,23:50:00,529861,180575,23,Sun
562447654,30/07/2022,01:00:00,529862,180463,1,Sat
722426349,28/11/2022,21:23:00,529863,186373,21,Mon
563400459,26/01/2023,19:00:00,529864,180896,19,Thu
833402949,29/03/2023,20:01:00,529864,159056,20,Wed
42413160,01/09/2022,00:08:00,529865,164877,0,Thu
562440613,13/07/2022,02:45:00,529865,180592,2,Wed
322428127,24/09/2022,05:40:00,529865,181132,5,Sat
42418961,25/09/2022,15:50:00,529865,165426,15,Sun
562446959,21/08/2022,23:00:00,529869,179894,23,Sun
322422737,25/09/2022,18:15:00,529870,182782,18,Sun
563403410,01/01/2023,01:10:00,529872,180677,1,Sun
322439540,23/10/2022,02:00:00,529872,181440,2,Sun
322437254,26/11/2022,03:20:00,529872,181440,3,Sat
322428571,01/08/2022,09:53:00,529872,181440,9,Mon
562485201,21/12/2022,18:05:00,529872,180677,18,Wed
322422546,16/09/2022,23:50:00,529872,181440,23,Fri
322421954,28/08/2022,22:45:00,529873,181168,22,Sun
563419808,10/03/2023,05:50:00,529874,180374,5,Fri
562456569,29/09/2022,23:45:00,529874,181046,23,Thu
322421265,08/09/2022,16:40:00,529875,181472,16,Thu
303407724,23/02/2023,17:00:00,529875,177472,17,Thu
562462633,22/10/2022,03:30:00,529876,181103,3,Sat
562445254,28/07/2022,03:30:00,529876,181103,3,Thu
322438747,20/12/2022,16:00:00,529876,181203,16,Tue
253409326,04/03/2023,17:30:00,529876,194432,17,Sat
562448287,12/08/2022,00:10:00,529877,181096,0,Fri
562458140,26/08/2022,01:00:00,529877,181096,1,Fri
562459257,30/09/2022,01:15:00,529877,181096,1,Fri
563407327,28/01/2023,19:30:00,529877,180843,19,Sat
323404613,30/01/2023,23:30:00,529878,181203,23,Mon
562465792,22/10/2022,03:00:00,529878,180791,3,Sat
322427832,08/08/2022,04:45:00,529878,181203,4,Mon
563442043,23/10/2022,02:00:00,529878,180791,2,Sun
562462294,28/10/2022,21:33:00,529878,180884,21,Fri
562459033,10/09/2022,01:30:00,529880,181079,1,Sat
323403634,11/02/2023,01:10:00,529881,182169,1,Sat
322426188,08/10/2022,14:25:00,529881,181890,14,Sat
323404675,22/02/2023,20:40:00,529881,181890,20,Wed
822414028,23/07/2022,15:25:00,529883,191303,15,Sat
823400275,02/03/2023,16:30:00,529883,191303,16,Thu
563423730,18/03/2023,17:01:00,529883,180628,17,Sat
822424867,05/11/2022,21:55:00,529883,191303,21,Sat
562469074,28/10/2022,01:15:00,529884,181009,1,Fri
563404698,04/02/2023,03:15:00,529884,181009,3,Sat
562449731,17/07/2022,05:20:00,529884,181009,5,Sun
562465513,21/10/2022,11:05:00,529884,181009,11,Fri
563412771,13/02/2023,19:30:00,529884,181009,19,Mon
322439834,25/11/2022,20:00:00,529884,181009,20,Fri
322425271,01/08/2022,22:10:00,529884,182639,22,Mon
562444205,01/08/2022,01:50:00,529885,181169,1,Mon
323406490,11/01/2023,01:00:00,529886,181366,1,Wed
322426805,03/09/2022,02:10:00,529886,181366,2,Sat
562459848,04/10/2022,03:25:00,529889,181072,3,Tue
562447045,02/08/2022,21:40:00,529889,181063,21,Tue
822428923,16/09/2022,22:10:00,529889,189183,22,Fri
563403398,03/02/2023,23:45:00,529889,181063,23,Fri
322430811,28/10/2022,22:00:00,529890,181146,22,Fri
723402463,11/02/2023,17:30:00,529891,185130,17,Sat
322423318,02/10/2022,16:40:00,529894,181411,16,Sun
253400278,29/03/2023,23:05:00,529895,194842,23,Wed
323406764,14/02/2023,02:00:00,529896,181134,2,Tue
822426817,31/10/2022,13:30:00,529897,189183,13,Mon
322434752,10/11/2022,21:09:00,529898,182525,21,Thu
562470237,09/12/2022,05:20:00,529899,180914,5,Fri
563417148,10/03/2023,10:20:00,529899,180914,10,Fri
322425445,06/09/2022,02:00:00,529900,181307,2,Tue
563418023,18/02/2023,03:00:00,529900,180600,3,Sat
562455329,02/10/2022,02:00:00,529900,180600,2,Sun
563428310,18/03/2023,02:00:00,529901,180881,2,Sat
562437479,10/07/2022,04:55:00,529903,180765,4,Sun
562450231,30/08/2022,05:10:00,529903,180765,5,Tue
563409392,07/01/2023,15:13:00,529903,180765,15,Sat
563413212,11/02/2023,17:30:00,529903,180765,17,Sat
562462097,08/11/2022,20:50:00,529903,180765,20,Tue
563411979,16/03/2023,21:25:00,529903,180765,21,Thu
562461695,31/10/2022,22:30:00,529903,180765,22,Mon
322439515,02/12/2022,09:38:00,529904,184602,9,Fri
322423644,27/08/2022,01:30:00,529905,181721,1,Sat
323401012,22/01/2023,03:10:00,529905,181415,3,Sun
562430559,09/07/2022,01:30:00,529907,180994,1,Sat
562478840,17/11/2022,22:00:00,529907,181302,22,Thu
563417916,02/03/2023,16:23:00,529908,181091,16,Thu
252422094,10/09/2022,09:30:00,529911,187881,9,Sat
563418479,16/03/2023,17:45:00,529911,181137,17,Thu
323402965,21/02/2023,22:30:00,529911,181082,22,Tue
323415229,15/01/2023,00:30:00,529914,181464,0,Sun
322425165,08/09/2022,01:40:00,529914,181464,1,Thu
562441277,12/08/2022,22:13:00,529914,180872,22,Fri
563409205,15/01/2023,00:10:00,529915,180717,0,Sun
562459399,09/10/2022,02:30:00,529915,181371,2,Sun
322432177,29/12/2022,04:00:00,529915,181371,4,Thu
323402273,05/02/2023,03:00:00,529915,181371,3,Sun
722424774,10/10/2022,07:50:00,529915,186771,7,Mon
323404413,31/01/2023,09:15:00,529915,182589,9,Tue
322426129,12/10/2022,10:15:00,529915,181371,10,Wed
562478228,11/12/2022,15:27:00,529915,180717,15,Sun
562433769,09/07/2022,21:45:00,529915,180717,21,Sat
322435325,02/12/2022,22:05:00,529915,181371,22,Fri
322422390,23/07/2022,01:30:00,529917,180995,1,Sat
562442658,16/08/2022,21:10:00,529918,180672,21,Tue
563408859,05/02/2023,01:00:00,529919,181165,1,Sun
562486971,23/12/2022,20:20:00,529919,180889,20,Fri
563414290,10/02/2023,01:00:00,529920,181124,1,Fri
323406142,25/01/2023,00:10:00,529920,181066,0,Wed
322411648,02/07/2022,00:32:00,529920,181124,0,Sat
322432721,29/10/2022,01:00:00,529920,181124,1,Sat
562446372,18/07/2022,03:20:00,529920,180876,3,Mon
323403457,10/03/2023,15:15:00,529920,181066,15,Fri
563407505,20/01/2023,16:30:00,529920,180876,16,Fri
562467480,13/10/2022,18:45:00,529920,180876,18,Thu
563421490,10/03/2023,16:30:00,529922,179094,16,Fri
562437457,01/07/2022,01:00:00,529923,180811,1,Fri
563410262,16/02/2023,20:45:00,529923,181039,20,Thu
562461135,30/10/2022,00:02:00,529924,180697,0,Sun
562479316,04/12/2022,02:00:00,529924,180965,2,Sun
563416903,17/02/2023,19:00:00,529924,180876,19,Fri
562440897,13/08/2022,20:00:00,529924,180888,20,Sat
562455049,07/10/2022,20:20:00,529924,180876,20,Fri
563407751,07/01/2023,21:15:00,529924,180876,21,Sat
562476555,02/12/2022,21:10:00,529924,180888,21,Fri
322431421,29/10/2022,22:40:00,529924,181424,22,Sat
562482791,24/12/2022,23:35:00,529924,180697,23,Sat
562462345,29/10/2022,23:45:00,529924,180697,23,Sat
562466211,14/10/2022,20:50:00,529925,180889,20,Fri
302413646,31/07/2022,17:30:00,529926,177547,17,Sun
563408320,01/01/2023,17:30:00,529927,181071,17,Sun
562468718,10/11/2022,05:14:00,529928,180442,5,Thu
562473991,22/11/2022,11:35:00,529928,180442,11,Tue
412412360,25/08/2022,18:00:00,529928,169045,18,Thu
562466910,10/10/2022,22:05:00,529928,180442,22,Mon
562471941,20/11/2022,23:46:00,529928,180442,23,Sun
322432485,08/12/2022,00:35:00,529929,181183,0,Thu
323409985,23/02/2023,02:00:00,529929,181183,2,Thu
303405656,26/03/2023,22:10:00,529929,181183,22,Sun
563411319,14/03/2023,00:10:00,529931,180830,0,Tue
562461873,25/10/2022,00:25:00,529931,180830,0,Tue
563408787,21/01/2023,00:50:00,529931,180830,0,Sat
563410787,09/03/2023,01:00:00,529931,180830,1,Thu
562470246,06/12/2022,01:10:00,529931,180830,1,Tue
562454719,07/10/2022,01:43:00,529931,180830,1,Fri
563407239,05/02/2023,02:00:00,529931,180830,2,Sun
562452999,25/06/2022,02:00:00,529931,180830,2,Sat
563405739,05/02/2023,03:00:00,529931,180830,3,Sun
562453017,28/09/2022,03:13:00,529931,180830,3,Wed
563424770,18/03/2023,04:00:00,529931,180830,4,Sat
563419335,26/02/2023,04:00:00,529931,180830,4,Sun
563416058,05/03/2023,05:00:00,529931,180830,5,Sun
562452156,25/09/2022,07:29:00,529931,180830,7,Sun
562441733,21/07/2022,18:20:00,529931,180830,18,Thu
562489801,21/12/2022,20:00:00,529931,180830,20,Wed
563403470,24/12/2022,21:00:00,529931,180830,21,Sat
562453475,21/09/2022,21:40:00,529931,180830,21,Wed
562436608,02/07/2022,21:00:00,529931,180830,21,Sat
562474428,10/12/2022,22:15:00,529931,180830,22,Sat
562440225,01/08/2022,23:28:00,529931,180830,23,Mon
563425714,31/03/2023,19:45:00,529932,180682,19,Fri
562462127,05/11/2022,01:05:00,529933,180871,1,Sat
562473126,04/12/2022,20:40:00,529933,180871,20,Sun
562467534,27/10/2022,00:40:00,529934,180642,0,Thu
322427719,11/10/2022,16:10:00,529934,182166,16,Tue
322422920,18/07/2022,19:55:00,529934,182166,19,Mon
563412069,15/03/2023,22:55:00,529935,180673,22,Wed
563403459,05/02/2023,14:05:00,529936,180886,14,Sun
562451068,04/10/2022,00:01:00,529937,180761,0,Tue
722421573,30/09/2022,01:00:00,529937,186738,1,Fri
563409102,10/01/2023,02:10:00,529937,180761,2,Tue
563416232,16/02/2023,02:40:00,529937,180761,2,Thu
322422827,18/09/2022,21:50:00,529937,181765,21,Sun
322422763,19/08/2022,21:50:00,529937,181765,21,Fri
563429812,25/03/2023,21:45:00,529939,180877,21,Sat
723401395,09/03/2023,16:45:00,529940,185622,16,Thu
322420848,02/10/2022,09:35:00,529942,182540,9,Sun
323400341,15/01/2023,00:30:00,529943,181527,0,Sun
323407918,11/03/2023,18:00:00,529943,183099,18,Sat
322436005,30/11/2022,18:40:00,529943,183099,18,Wed
562466334,27/10/2022,00:05:00,529944,180912,0,Thu
562445586,09/08/2022,04:30:00,529944,180912,4,Tue
562464788,11/11/2022,11:10:00,529944,180912,11,Fri
562471453,27/11/2022,17:00:00,529944,180912,17,Sun
563402847,28/01/2023,17:30:00,529944,180912,17,Sat
563413001,10/02/2023,18:10:00,529944,180912,18,Fri
563411886,04/03/2023,19:10:00,529944,180912,19,Sat
562467078,11/11/2022,20:38:00,529944,180912,20,Fri
562466694,28/10/2022,17:00:00,529944,180912,17,Fri
562469035,28/10/2022,22:00:00,529944,180912,22,Fri
562471397,10/12/2022,22:00:00,529944,180912,22,Sat
563407409,03/02/2023,21:30:00,529944,180912,21,Fri
322437830,23/10/2022,04:50:00,529945,182742,4,Sun
722420418,15/11/2022,09:00:00,529945,186631,9,Tue
722428041,29/08/2022,16:57:00,529946,185214,16,Mon
322429292,13/08/2022,00:01:00,529948,181045,0,Sat
563423362,27/03/2023,19:50:00,529948,181045,19,Mon
562478989,17/12/2022,22:00:00,529948,181045,22,Sat
323402710,02/01/2023,00:57:00,529950,180994,0,Mon
822417998,01/08/2022,15:40:00,529952,187819,15,Mon
562465268,10/11/2022,00:50:00,529954,180968,0,Thu
562459897,02/10/2022,02:00:00,529954,180641,2,Sun
563407036,21/01/2023,20:30:00,529954,180968,20,Sat
563425850,14/03/2023,23:30:00,529954,180641,23,Tue
562449897,14/08/2022,01:50:00,529955,180797,1,Sun
562484970,20/12/2022,19:05:00,529955,180797,19,Tue
562451326,24/09/2022,00:35:00,529956,180727,0,Sat
562430349,09/07/2022,01:45:00,529958,180873,1,Sat
563404300,01/01/2023,03:10:00,529958,180788,3,Sun
43402333,17/03/2023,17:25:00,529958,162828,17,Fri
562468334,26/10/2022,17:42:00,529958,180873,17,Wed
563418147,06/03/2023,20:00:00,529958,180873,20,Mon
563418697,31/12/2022,20:19:00,529958,180840,20,Sat
563400572,12/01/2023,20:55:00,529958,180873,20,Thu
562452347,29/09/2022,20:45:00,529959,180707,20,Thu
562477160,16/11/2022,23:00:00,529961,180957,23,Wed
563403276,25/01/2023,23:00:00,529961,180957,23,Wed
413404131,30/01/2023,20:30:00,529963,168369,20,Mon
562459120,25/08/2022,01:36:00,529969,180991,1,Thu
563408300,01/01/2023,02:40:00,529969,180306,2,Sun
562464078,11/11/2022,21:15:00,529969,180306,21,Fri
562481753,31/12/2022,22:00:00,529969,180306,22,Sat
322420057,27/09/2022,03:22:00,529971,181438,3,Tue
322424646,17/09/2022,04:28:00,529971,181438,4,Sat
322422396,21/09/2022,20:20:00,529971,181438,20,Wed
412419623,24/10/2022,21:00:00,529971,168414,21,Mon
322423121,27/07/2022,22:45:00,529971,181438,22,Wed
563411687,08/03/2023,23:57:00,529973,178242,23,Wed
562443541,16/07/2022,03:05:00,529974,180916,3,Sat
563416215,26/02/2023,15:15:00,529974,180916,15,Sun
322429657,23/09/2022,15:50:00,529978,181080,15,Fri
562431868,25/06/2022,03:00:00,529980,180360,3,Sat
563428603,30/03/2023,14:30:00,529980,180360,14,Thu
323403755,19/02/2023,03:15:00,529982,181188,3,Sun
322423628,03/10/2022,23:46:00,529982,181188,23,Mon
563415534,08/01/2023,00:35:00,529987,180812,0,Sun
563422913,31/03/2023,00:44:00,529987,180812,0,Fri
562463264,28/10/2022,00:30:00,529987,180812,0,Fri
562444774,30/07/2022,00:30:00,529987,180812,0,Sat
562449564,30/07/2022,03:30:00,529987,180812,3,Sat
562451043,09/09/2022,06:00:00,529987,180812,6,Fri
563406210,01/01/2023,05:00:00,529987,180812,5,Sun
562476398,10/12/2022,14:25:00,529987,180812,14,Sat
62429057,27/10/2022,18:50:00,529987,180812,18,Thu
563404721,05/01/2023,19:00:00,529987,180812,19,Thu
563403789,01/02/2023,19:30:00,529987,180812,19,Wed
563416030,08/02/2023,20:30:00,529987,180812,20,Wed
563401211,05/01/2023,22:00:00,529987,180812,22,Thu
562443880,13/07/2022,22:10:00,529987,180812,22,Wed
562487870,20/12/2022,23:30:00,529987,180812,23,Tue
563429832,26/03/2023,23:45:00,529987,180812,23,Sun
562487392,28/12/2022,05:20:00,529988,180786,5,Wed
562463165,30/10/2022,21:33:00,529989,180358,21,Sun
562473104,29/11/2022,01:05:00,529990,180736,1,Tue
832427044,06/08/2022,17:00:00,529994,159791,17,Sat
322428505,30/08/2022,10:10:00,529996,182715,10,Tue
563404189,07/02/2023,00:30:00,529998,180699,0,Tue
653406054,14/03/2023,02:00:00,529998,181002,2,Tue
562450924,15/09/2022,02:00:00,529998,178221,2,Thu
563410074,24/02/2023,07:20:00,529998,180699,7,Fri
563419249,13/03/2023,08:41:00,529998,178221,8,Mon
562469085,30/10/2022,08:30:00,529998,180699,8,Sun
322437413,11/11/2022,11:55:00,530000,180900,11,Fri
322431384,29/11/2022,03:00:00,530003,184580,3,Tue
562430419,08/07/2022,01:30:00,530006,180889,1,Fri
322433645,05/12/2022,02:11:00,530006,182724,2,Mon
412415502,27/09/2022,20:00:00,530007,168477,20,Tue
722426483,01/10/2022,05:36:00,530010,186508,5,Sat
822419767,17/07/2022,20:37:00,530012,190432,20,Sun
562462090,14/10/2022,00:50:00,530013,180828,0,Fri
562472807,21/11/2022,01:00:00,530015,180858,1,Mon
562447595,05/08/2022,04:30:00,530015,180858,4,Fri
323407190,10/01/2023,05:30:00,530019,182893,5,Tue
322439443,18/11/2022,11:35:00,530019,182893,11,Fri
322420230,19/07/2022,17:00:00,530019,182893,17,Tue
322432032,06/11/2022,23:00:00,530021,184489,23,Sun
562447331,17/07/2022,01:54:00,530021,180663,1,Sun
563412135,26/02/2023,02:50:00,530021,180663,2,Sun
322425066,18/09/2022,10:15:00,530026,182144,10,Sun
562449562,21/07/2022,22:00:00,530031,180905,22,Thu
562462311,09/10/2022,00:01:00,530032,180569,0,Sun
562447057,11/08/2022,23:55:00,530032,180569,23,Thu
562476069,17/12/2022,01:50:00,530032,180569,1,Sat
562447625,31/07/2022,01:00:00,530032,180569,1,Sun
563409578,03/02/2023,03:10:00,530032,180836,3,Fri
323403160,01/01/2023,05:45:00,530032,181135,5,Sun
562459846,25/09/2022,06:30:00,530032,180569,6,Sun
562432108,02/07/2022,11:00:00,530032,180569,11,Sat
562459280,27/08/2022,11:00:00,530032,180569,11,Sat
562450587,01/10/2022,16:20:00,530032,180569,16,Sat
563411911,11/02/2023,17:25:00,530032,180569,17,Sat
562441759,21/08/2022,18:00:00,530032,180569,18,Sun
322421024,24/08/2022,20:30:00,530032,182440,20,Wed
562444831,16/07/2022,21:35:00,530032,180569,21,Sat
562464673,24/10/2022,23:15:00,530032,180569,23,Mon
412410323,23/10/2022,12:15:00,530034,168611,12,Sun
722429642,14/09/2022,22:40:00,530035,184784,22,Wed
723403186,18/03/2023,22:45:00,530035,184717,22,Sat
413401081,09/02/2023,11:00:00,530038,167849,11,Thu
563408109,03/02/2023,13:00:00,530040,179632,13,Fri
322431317,21/12/2022,15:10:00,530040,181097,15,Wed
833408175,24/02/2023,11:35:00,530046,169132,11,Fri
822418266,07/06/2022,13:00:00,530046,190427,13,Tue
322429259,13/10/2022,01:50:00,530050,183321,1,Thu
252422109,19/10/2022,16:10:00,530050,193865,16,Wed
322434691,04/11/2022,23:00:00,530050,181863,23,Fri
322430411,29/10/2022,02:00:00,530052,181413,2,Sat
912423251,10/08/2022,08:19:00,530053,180768,8,Wed
823409851,16/01/2023,16:00:00,530053,190532,16,Mon
562455783,12/09/2022,23:15:00,530053,180768,23,Mon
832435581,12/10/2022,13:10:00,530055,169093,13,Wed
822425733,19/09/2022,19:40:00,530056,190602,19,Mon
822414498,01/08/2022,00:05:00,530057,188360,0,Mon
322421062,10/08/2022,08:30:00,530059,181712,8,Wed
323402966,03/03/2023,10:25:00,530059,181712,10,Fri
322420903,14/08/2022,13:55:00,530059,181712,13,Sun
323407582,28/01/2023,18:45:00,530059,181712,18,Sat
723401186,18/03/2023,23:02:00,530061,184424,23,Sat
822430102,22/12/2022,14:15:00,530063,189249,14,Thu
822420387,04/11/2022,18:00:00,530063,189249,18,Fri
822425746,17/10/2022,19:54:00,530072,188461,19,Mon
322432632,08/11/2022,20:05:00,530072,181458,20,Tue
323405107,03/03/2023,19:30:00,530074,183358,19,Fri
832423449,20/09/2022,23:15:00,530076,169312,23,Tue
822421146,22/10/2022,19:40:00,530077,189283,19,Sat
322432702,06/11/2022,05:00:00,530079,182769,5,Sun
563420272,28/03/2023,18:30:00,530079,180906,18,Tue
322420428,02/10/2022,20:00:00,530079,182769,20,Sun
563413243,19/02/2023,00:15:00,530080,180825,0,Sun
42403668,21/07/2022,12:40:00,530083,166647,12,Thu
563419521,12/02/2023,03:45:00,530085,180358,3,Sun
43408522,10/02/2023,15:25:00,530085,163225,15,Fri
563409714,18/01/2023,01:40:00,530086,180876,1,Wed
563417763,20/02/2023,19:50:00,530086,180876,19,Mon
42409649,05/08/2022,19:00:00,530087,163404,19,Fri
822436161,17/12/2022,18:00:00,530088,187771,18,Sat
822432651,17/12/2022,18:00:00,530088,187771,18,Sat
323401921,13/01/2023,22:34:00,530088,182657,22,Fri
722411767,11/07/2022,12:40:00,530090,184671,12,Mon
42401388,24/07/2022,17:50:00,530091,163285,17,Sun
562470692,26/11/2022,03:10:00,530092,180489,3,Sat
562463543,23/10/2022,04:20:00,530092,180489,4,Sun
562458842,05/09/2022,00:10:00,530093,180280,0,Mon
833402390,06/01/2023,09:00:00,530094,160427,9,Fri
323419100,30/03/2023,20:30:00,530095,181131,20,Thu
822425913,16/09/2022,22:20:00,530096,189214,22,Fri
562457947,30/09/2022,00:24:00,530097,180673,0,Fri
322431870,23/10/2022,00:01:00,530098,182164,0,Sun
722430201,19/12/2022,00:01:00,530100,186430,0,Mon
323406342,26/11/2022,11:15:00,530101,182604,11,Sat
822423857,29/10/2022,11:50:00,530102,188236,11,Sat
832435430,28/09/2022,17:00:00,530104,169152,17,Wed
562475374,12/11/2022,22:30:00,530105,180625,22,Sat
412415825,08/12/2022,15:32:00,530106,168428,15,Thu
323404575,21/02/2023,06:45:00,530108,181062,6,Tue
252434591,20/11/2022,15:25:00,530109,191806,15,Sun
823403802,23/01/2023,19:30:00,530109,188526,19,Mon
562478537,08/12/2022,21:00:00,530109,180470,21,Thu
563417309,13/03/2023,09:10:00,530110,179233,9,Mon
323403935,19/02/2023,01:00:00,530111,181112,1,Sun
322438345,04/12/2022,19:00:00,530111,181112,19,Sun
322421796,22/09/2022,08:20:00,530113,181838,8,Thu
562458935,13/09/2022,14:22:00,530113,180996,14,Tue
562457163,10/09/2022,21:15:00,530113,180577,21,Sat
323403188,14/03/2023,17:00:00,530115,182389,17,Tue
563411578,12/03/2023,02:00:00,530118,180783,2,Sun
562453809,30/09/2022,21:00:00,530119,180728,21,Fri
323408242,24/01/2023,08:00:00,530120,181370,8,Tue
43408513,09/03/2023,16:00:00,530121,163459,16,Thu
823409267,19/03/2023,16:30:00,530121,188778,16,Sun
832426430,02/07/2022,18:30:00,530125,158829,18,Sat
322429539,13/10/2022,19:35:00,530125,181494,19,Thu
563401349,03/02/2023,22:00:00,530125,180896,22,Fri
322425500,16/07/2022,02:00:00,530128,181168,2,Sat
563423492,29/03/2023,20:25:00,530128,180873,20,Wed
563412568,10/03/2023,23:30:00,530128,180502,23,Fri
722426389,04/12/2022,22:00:00,530130,187387,22,Sun
323405081,19/01/2023,00:52:00,530134,182460,0,Thu
322424567,28/09/2022,00:01:00,530135,182916,0,Wed
322426584,31/08/2022,13:00:00,530136,181856,13,Wed
722433140,10/12/2022,02:00:00,530140,184216,2,Sat
722422720,15/08/2022,04:20:00,530140,184216,4,Mon
722415539,10/08/2022,09:20:00,530144,186920,9,Wed
323408803,30/01/2023,19:14:00,530144,183285,19,Mon
322435365,05/12/2022,16:00:00,530147,181153,16,Mon
833418456,01/02/2023,00:01:00,530148,165225,0,Wed
322435577,29/12/2022,18:00:00,530148,182492,18,Thu
562477766,06/12/2022,22:50:00,530148,180849,22,Tue
903406892,23/01/2023,00:30:00,530153,181033,0,Mon
253405001,11/01/2023,03:15:00,530154,191680,3,Wed
562456378,05/10/2022,07:55:00,530155,180433,7,Wed
722424137,07/11/2022,08:02:00,530156,186351,8,Mon
322427682,12/08/2022,11:30:00,530156,181480,11,Fri
723406680,11/01/2023,17:08:00,530156,186240,17,Wed
823406966,12/03/2023,14:55:00,530164,188472,14,Sun
562453174,17/09/2022,00:15:00,530165,180815,0,Sat
322428943,18/08/2022,15:00:00,530166,181492,15,Thu
832431784,07/11/2022,15:25:00,530167,167455,15,Mon
562465222,18/10/2022,18:10:00,530167,180552,18,Tue
323403541,15/01/2023,17:15:00,530169,181094,17,Sun
833406804,08/02/2023,16:40:00,530171,169133,16,Wed
323403051,16/01/2023,10:10:00,530176,182220,10,Mon
322431342,09/11/2022,15:20:00,530176,183615,15,Wed
322427564,29/08/2022,17:00:00,530176,182220,17,Mon
323403061,15/01/2023,00:30:00,530177,182079,0,Sun
322415888,02/07/2022,21:00:00,530177,182079,21,Sat
322423551,30/07/2022,21:45:00,530177,182079,21,Sat
323404756,17/02/2023,18:30:00,530183,181611,18,Fri
323409573,05/02/2023,23:50:00,530184,182516,23,Sun
42414740,29/08/2022,12:30:00,530184,165732,12,Mon
323402187,12/03/2023,14:00:00,530184,181507,14,Sun
