INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
285315561,04/13/2024,22:21:00,QUEENS,OUTSIDE,101,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,45-64,M,BLACK,1053494,161531,40.609773,-73.750609,POINT (-73.750609 40.609773)
281650924,02/03/2024,21:50:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,45-64,M,BLACK,25-44,M,BLACK,1018305,175304,40.647781,-73.877277,POINT (-73.877277 40.647781)
297172826,11/27/2024,5:15:00,QUEENS,INSIDE,115,0,DWELLING,MULTI DWELL - APT BUILD,N,45-64,M,WHITE HISPANIC,25-44,M,BLACK,1016312,214271,40.754744,-73.884272,POINT (-73.884272 40.754744)
295344772,10/23/2024,8:20:00,QUEENS,OUTSIDE,105,0,STREET,(null),N,<18,M,BLACK,<18,M,BLACK,1057365,182218,40.666521,-73.736446,POINT (-73.736446 40.666521)
288607691,06/15/2024,21:00:00,BRONX,INSIDE,42,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1013340,243235,40.834253,-73.894873,POINT (-73.894873 40.834253)
285315560,04/14/2024,4:00:00,QUEENS,OUTSIDE,108,0,COMMERCIAL,BAR/NIGHT CLUB,N,18-24,M,BLACK,25-44,M,BLACK,1007679,209904,40.742785,-73.915449,POINT (-73.915449 40.742785)
287857962,06/02/2024,19:35:00,BROOKLYN,OUTSIDE,81,0,STREET,(null),N,18-24,M,BLACK,18-24,M,BLACK,1004464,190003,40.688168,-73.927112,POINT (-73.927112 40.688168)
282129810,02/13/2024,3:06:00,QUEENS,OUTSIDE,100,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,1039777,155013,40.59198,-73.800066,POINT (-73.800066 40.59198)
287262614,05/21/2024,12:25:00,BROOKLYN,OUTSIDE,70,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,999225,169441,40.631743,-73.946049,POINT (-73.946049 40.631743)
290609664,07/24/2024,23:59:00,BROOKLYN,OUTSIDE,77,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,M,BLACK,1003811,183892,40.671398,-73.929483,POINT (-73.929483 40.671398)
283971727,03/19/2024,2:43:00,BROOKLYN,OUTSIDE,69,0,STREET,(null),Y,(null),(null),(null),18-24,M,BLACK,1014540,173538,40.642947,-73.890854,POINT (-73.890854 40.642947)
284584434,03/30/2024,20:50:00,BRONX,OUTSIDE,46,0,STREET,(null),N,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1013076,252524,40.859748,-73.895791,POINT (-73.895791 40.859748)
280126746,01/07/2024,22:00:00,BROOKLYN,OUTSIDE,84,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,(null),(null),(null),25-44,M,BLACK,989325,194210,40.699737,-73.981697,POINT (-73.981697 40.699737)
289486888,07/03/2024,1:18:00,BRONX,OUTSIDE,46,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK HISPANIC,1011755,250279,,,
296313800,11/11/2024,15:20:00,BROOKLYN,OUTSIDE,81,0,STREET,(null),N,(null),(null),(null),65+,M,BLACK,1001241,189377,40.686458,-73.938732,POINT (-73.938732 40.686458)
296005398,11/05/2024,12:40:00,BROOKLYN,OUTSIDE,75,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,M,BLACK,1014300,184310,40.672515,-73.89167,POINT (-73.89167 40.672515)
290376195,07/19/2024,23:31:00,BRONX,OUTSIDE,44,0,STREET,(null),Y,(null),(null),(null),18-24,M,BLACK,1007960,240954,40.828008,-73.914323,POINT (-73.914323 40.828008)
285449093,04/16/2024,18:10:00,BRONX,OUTSIDE,44,0,STREET,(null),Y,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1007885,246405,40.84297,-73.914577,POINT (-73.914577 40.84297)
288208647,06/08/2024,21:31:00,QUEENS,INSIDE,102,0,DWELLING,PVT HOUSE,N,25-44,M,ASIAN / PACIFIC ISLANDER,45-64,F,ASIAN / PACIFIC ISLANDER,1030162,191193,40.69134,-73.83444,POINT (-73.83444 40.69134)
288607695,06/16/2024,14:30:00,BRONX,OUTSIDE,40,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1010035,234836,40.811209,-73.906852,POINT (-73.906852 40.811209)
286460098,05/06/2024,20:30:00,MANHATTAN,OUTSIDE,30,0,STREET,(null),N,(null),(null),(null),25-44,F,BLACK HISPANIC,998221,239909,40.82516,-73.949519,POINT (-73.949519 40.82516)
282543135,02/20/2024,23:36:00,BROOKLYN,INSIDE,75,0,COMMERCIAL,GROCERY/BODEGA,N,45-64,M,BLACK,18-24,M,BLACK,1015391,181282,40.6642,-73.88775,POINT (-73.88775 40.6642)
293335061,09/14/2024,13:57:00,BROOKLYN,OUTSIDE,88,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,994949,190197,40.688718,-73.96142,POINT (-73.96142 40.688718)
283767688,03/14/2024,18:12:00,BRONX,OUTSIDE,41,0,STREET,(null),N,25-44,M,BLACK,25-44,F,BLACK,1013033,238142,40.820276,-73.896006,POINT (-73.896006 40.820276)
287011479,05/16/2024,16:10:00,BROOKLYN,INSIDE,75,0,DWELLING,PVT HOUSE,N,25-44,M,BLACK,18-24,M,BLACK,1013212,179556,40.65947,-73.895612,POINT (-73.895612 40.65947)
297354010,12/02/2024,4:11:00,QUEENS,OUTSIDE,102,0,STREET,(null),N,18-24,M,BLACK,18-24,M,BLACK,996700,217647,40.76406,-73.955056,POINT (-73.955056 40.76406)
298034554,12/15/2024,17:50:00,BRONX,OUTSIDE,43,0,STREET,(null),Y,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1024906,238243,40.820506,-73.853109,POINT (-73.853109 40.820506)
292948001,09/08/2024,5:04:00,QUEENS,OUTSIDE,101,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1053140,160258,40.606281,-73.751897,POINT (-73.751897 40.606281)
284499904,03/28/2024,12:46:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),Y,18-24,M,BLACK,18-24,M,BLACK,1019950,184443,40.672858,-73.871302,POINT (-73.871302 40.672858)
287857961,06/02/2024,10:24:00,BROOKLYN,INSIDE,73,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,<18,M,BLACK,<18,M,BLACK,1009515,183436,40.670131,-73.908924,POINT (-73.908924 40.670131)
293423460,09/17/2024,4:10:00,MANHATTAN,OUTSIDE,14,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,987472,214939,40.756635,-73.98837,POINT (-73.98837 40.756635)
292483798,08/29/2024,16:20:00,QUEENS,OUTSIDE,103,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1051887,197845,40.709457,-73.756035,POINT (-73.756035 40.709457)
288365031,06/11/2024,19:25:00,QUEENS,OUTSIDE,113,0,STREET,(null),N,25-44,M,BLACK,<18,M,WHITE HISPANIC,1050780,183014,40.668758,-73.760172,POINT (-73.760172 40.668758)
286397104,05/04/2024,1:25:00,QUEENS,OUTSIDE,102,0,COMMERCIAL,BAR/NIGHT CLUB,Y,18-24,M,BLACK,18-24,M,BLACK,1029424,191245,40.691487,-73.837101,POINT (-73.837101 40.691487)
293715400,09/22/2024,0:04:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1016238,187018,40.67994,-73.884671,POINT (-73.884671 40.67994)
296574275,11/15/2024,20:30:00,BRONX,OUTSIDE,47,0,STREET,(null),N,(null),(null),(null),45-64,M,BLACK,1029338,264562,40.89272,-73.836919,POINT (-73.836919 40.89272)
295865251,11/02/2024,20:59:00,BRONX,OUTSIDE,46,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK HISPANIC,1010951,250743,40.854867,-73.903476,POINT (-73.903476 40.854867)
283711012,03/13/2024,11:14:00,BROOKLYN,OUTSIDE,73,0,STREET,MULTI DWELL - APT BUILD,Y,25-44,M,BLACK,25-44,M,BLACK,1009450,182401,40.66729,-73.909161,POINT (-73.909161 40.66729)
288170999,06/07/2024,20:29:00,MANHATTAN,OUTSIDE,23,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,45-64,M,BLACK,25-44,M,WHITE HISPANIC,1001038,226536,40.78845,-73.939372,POINT (-73.939372 40.78845)
292648950,09/02/2024,14:30:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK,995441,183745,40.671008,-73.959655,POINT (-73.959655 40.671008)
288867606,06/20/2024,18:20:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,<18,M,BLACK,45-64,M,BLACK,999433,236538,,,
294760378,10/12/2024,0:49:00,MANHATTAN,INSIDE,7,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,M,BLACK,989001,200722,40.717612,-73.98286,POINT (-73.98286 40.717612)
295891596,11/03/2024,19:30:00,BRONX,OUTSIDE,48,0,DWELLING,MULTI DWELL - APT BUILD,N,18-24,M,WHITE HISPANIC,18-24,F,BLACK HISPANIC,1015216,247321,40.84546,-73.888078,POINT (-73.888078 40.84546)
294249516,10/02/2024,0:00:00,MANHATTAN,OUTSIDE,33,0,STREET,(null),N,18-24,M,BLACK,45-64,M,ASIAN / PACIFIC ISLANDER,1000731,243512,40.835045,-73.94044,POINT (-73.94044 40.835045)
293335062,09/14/2024,21:35:00,BRONX,OUTSIDE,44,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1006962,242668,40.832714,-73.917925,POINT (-73.917925 40.832714)
287913165,06/03/2024,21:00:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,(null),(null),(null),<18,F,BLACK,1008147,185176,40.67491,-73.913849,POINT (-73.913849 40.67491)
296949503,11/22/2024,18:30:00,BROOKLYN,OUTSIDE,67,0,DWELLING,(null),N,45-64,M,BLACK,45-64,M,BLACK,1005608,178950,40.657829,-73.92302,POINT (-73.92302 40.657829)
280943247,01/22/2024,10:20:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),Y,18-24,M,BLACK,25-44,M,BLACK,1005800,181690,40.665348,-73.922321,POINT (-73.922321 40.665348)
295532788,10/26/2024,1:45:00,BRONX,OUTSIDE,47,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,25-44,M,WHITE HISPANIC,45-64,M,BLACK,1030360,261043,40.883057,-73.833248,POINT (-73.833248 40.883057)
287600981,05/28/2024,20:48:00,QUEENS,OUTSIDE,106,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1037489,187910,40.682286,-73.808047,POINT (-73.808047 40.682286)
297265384,11/29/2024,13:40:00,BROOKLYN,OUTSIDE,83,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,1001724,195008,40.701911,-73.936979,POINT (-73.936979 40.701911)
283020989,02/29/2024,1:00:00,BRONX,INSIDE,52,0,COMMERCIAL,GROCERY/BODEGA,N,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1010769,253612,40.862742,-73.904126,POINT (-73.904126 40.862742)
292947999,09/08/2024,1:00:00,QUEENS,OUTSIDE,105,0,STREET,(null),Y,(null),(null),(null),18-24,M,BLACK,1054101,187356,40.680651,-73.748158,POINT (-73.748158 40.680651)
279800218,01/01/2024,8:15:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,45-64,M,BLACK,45-64,M,BLACK,1011437,186306,40.678004,-73.901983,POINT (-73.901983 40.678004)
282041194,02/10/2024,21:25:00,BRONX,OUTSIDE,44,0,STREET,(null),N,25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1007536,244566,40.837924,-73.915846,POINT (-73.915846 40.837924)
286038325,04/28/2024,4:30:00,MANHATTAN,OUTSIDE,18,0,STREET,(null),N,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,985147,218635,40.766779,-73.996762,POINT (-73.996762 40.766779)
280384564,01/11/2024,18:10:00,QUEENS,OUTSIDE,101,0,STREET,(null),N,18-24,M,BLACK HISPANIC,<18,M,BLACK,1051463,159247,40.603519,-73.757946,POINT (-73.757946 40.603519)
280502673,01/13/2024,18:43:00,BRONX,OUTSIDE,44,0,STREET,(null),N,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1009695,243534,40.835085,-73.908047,POINT (-73.908047 40.835085)
288294533,06/10/2024,18:20:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,(null),(null),(null),65+,F,BLACK,1000207,172074,40.638966,-73.942504,POINT (-73.942504 40.638966)
294249516,10/02/2024,0:00:00,MANHATTAN,OUTSIDE,33,0,STREET,(null),Y,<18,M,BLACK,45-64,M,ASIAN / PACIFIC ISLANDER,1000731,243512,40.835045,-73.94044,POINT (-73.94044 40.835045)
279799857,01/01/2024,11:15:00,STATEN ISLAND,INSIDE,120,0,DWELLING,PVT HOUSE,N,18-24,M,BLACK,18-24,M,BLACK,955153,162658,40.613088,-74.104798,POINT (-74.104798 40.613088)
290384323,07/18/2024,23:47:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1001117,237710,40.819119,-73.939058,POINT (-73.939058 40.819119)
283390056,03/07/2024,17:15:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,18-24,M,BLACK,18-24,M,BLACK,1008245,183796,,,
288243974,06/09/2024,0:59:00,BRONX,OUTSIDE,48,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1014092,251307,40.856404,-73.892123,POINT (-73.892123 40.856404)
291151314,08/04/2024,8:50:00,BRONX,OUTSIDE,44,0,STREET,(null),N,18-24,M,BLACK,18-24,M,BLACK,1010424,246596,40.843487,-73.905399,POINT (-73.905399 40.843487)
282117921,02/12/2024,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),N,<18,M,BLACK,<18,F,WHITE HISPANIC,1007839,246906,40.844344,-73.914743,POINT (-73.914743 40.844344)
295421273,10/24/2024,22:22:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK HISPANIC,1017441,184924,40.674189,-73.880343,POINT (-73.880343 40.674189)
288669969,06/17/2024,20:35:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1019059,186180,40.677631,-73.874505,POINT (-73.874505 40.677631)
291353930,08/07/2024,20:01:00,BRONX,OUTSIDE,52,0,STREET,(null),N,<18,M,WHITE HISPANIC,25-44,M,WHITE,1012217,253976,40.863736,-73.898887,POINT (-73.898887 40.863736)
281534580,02/01/2024,20:57:00,STATEN ISLAND,OUTSIDE,120,0,STREET,PVT HOUSE,N,(null),(null),(null),25-44,M,BLACK,959876,172911,40.641246,-74.087825,POINT (-74.087825 40.641246)
284540124,03/29/2024,19:54:00,MANHATTAN,OUTSIDE,7,0,OTHER,(null),N,18-24,M,BLACK HISPANIC,18-24,M,BLACK,988980,201020,40.71843,-73.982936,POINT (-73.982936 40.71843)
288208646,06/08/2024,19:20:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1000622,235883,40.814105,-73.940854,POINT (-73.940854 40.814105)
290044414,07/13/2024,22:15:00,BRONX,OUTSIDE,46,0,STREET,(null),N,45-64,M,BLACK,25-44,M,BLACK,1012958,250885,40.855252,-73.896224,POINT (-73.896224 40.855252)
295775772,10/31/2024,23:57:00,BRONX,OUTSIDE,46,0,STREET,(null),N,18-24,M,BLACK HISPANIC,45-64,M,WHITE HISPANIC,1010882,247996,40.847327,-73.90374,POINT (-73.90374 40.847327)
280879491,01/21/2024,6:08:00,BRONX,INSIDE,47,0,STREET,(null),N,(null),(null),(null),45-64,M,BLACK,1023421,264176,40.891691,-73.858323,POINT (-73.858323 40.891691)
286226482,05/01/2024,23:39:00,BRONX,OUTSIDE,44,0,STREET,(null),N,(null),(null),(null),65+,M,BLACK HISPANIC,1009486,243711,40.83557,-73.9088,POINT (-73.9088 40.83557)
297565076,12/05/2024,21:45:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1007124,177167,40.652931,-73.917563,POINT (-73.917563 40.652931)
281726800,02/05/2024,2:02:00,QUEENS,OUTSIDE,107,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,(null),(null),(null),18-24,M,WHITE HISPANIC,1036732,206997,40.734681,-73.810626,POINT (-73.810626 40.734681)
290386895,07/19/2024,19:42:00,BROOKLYN,OUTSIDE,75,0,STREET,PVT HOUSE,N,(null),(null),(null),25-44,M,BLACK,1014483,181357,40.664409,-73.891022,POINT (-73.891022 40.664409)
284444369,03/27/2024,13:12:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1000374,189791,40.687596,-73.941859,POINT (-73.941859 40.687596)
282117921,02/12/2024,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),N,<18,M,BLACK HISPANIC,25-44,M,BLACK,1007839,246906,40.844344,-73.914743,POINT (-73.914743 40.844344)
298566035,12/27/2024,20:42:00,BRONX,OUTSIDE,40,0,STREET,(null),N,<18,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1006789,237559,40.818691,-73.918569,POINT (-73.918569 40.818691)
295480502,10/25/2024,19:50:00,BROOKLYN,INSIDE,88,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,25-44,M,WHITE HISPANIC,990097,192780,40.695814,-73.978912,POINT (-73.978912 40.695814)
297302875,12/01/2024,4:26:00,QUEENS,OUTSIDE,114,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1011486,222175,40.776453,-73.901662,POINT (-73.901662 40.776453)
283920709,03/05/2024,1:00:00,BRONX,INSIDE,44,0,DWELLING,MULTI DWELL - APT BUILD,Y,45-64,M,BLACK,25-44,M,BLACK,1003462,242605,40.832551,-73.930574,POINT (-73.930574 40.832551)
285676187,04/20/2024,13:51:00,BROOKLYN,OUTSIDE,79,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,WHITE HISPANIC,25-44,M,BLACK,998094,188080,40.682903,-73.950082,POINT (-73.950082 40.682903)
285682731,04/21/2024,2:10:00,BRONX,INSIDE,48,0,COMMERCIAL,BAR/NIGHT CLUB,N,(null),(null),(null),18-24,M,BLACK HISPANIC,1015643,250609,40.854483,-73.886519,POINT (-73.886519 40.854483)
294044271,09/29/2024,1:05:00,BRONX,OUTSIDE,52,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK HISPANIC,1013114,255491,40.867894,-73.895638,POINT (-73.895638 40.867894)
293944630,09/26/2024,21:52:00,MANHATTAN,OUTSIDE,33,0,STREET,(null),N,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1000039,244638,40.838137,-73.942938,POINT (-73.942938 40.838137)
297030186,11/24/2024,5:50:00,BRONX,OUTSIDE,44,0,STREET,(null),Y,(null),(null),(null),18-24,M,BLACK HISPANIC,1005061,247053,40.844754,-73.924783,POINT (-73.924783 40.844754)
281196350,01/26/2024,20:50:00,QUEENS,OUTSIDE,103,0,STREET,(null),N,(null),(null),(null),25-44,M,ASIAN / PACIFIC ISLANDER,1041685,198145,40.710354,-73.79283,POINT (-73.79283 40.710354)
288613939,06/16/2024,21:40:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),N,<18,M,WHITE HISPANIC,<18,M,BLACK HISPANIC,1002723,249769,40.852214,-73.933226,POINT (-73.933226 40.852214)
290128856,07/15/2024,20:35:00,BRONX,OUTSIDE,48,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1016057,247615,40.846265,-73.885034,POINT (-73.885034 40.846265)
290067194,07/14/2024,6:01:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,25-44,M,BLACK,45-64,M,BLACK,998386,174638,40.646009,-73.949058,POINT (-73.949058 40.646009)
282423225,02/18/2024,3:56:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,999508,235734,40.813698,-73.944875,POINT (-73.944875 40.813698)
294249516,10/02/2024,0:00:00,MANHATTAN,OUTSIDE,33,0,STREET,(null),N,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1000731,243512,40.835045,-73.94044,POINT (-73.94044 40.835045)
291843500,08/17/2024,2:30:00,BRONX,OUTSIDE,43,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1021554,236849,40.816695,-73.865226,POINT (-73.865226 40.816695)
298609064,12/28/2024,15:30:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,(null),(null),(null),25-44,F,BLACK,1007941,179784,40.66012,-73.91461,POINT (-73.91461 40.66012)
289050198,06/24/2024,22:40:00,BROOKLYN,OUTSIDE,81,0,PLAYGROUND,(null),N,(null),(null),(null),18-24,M,BLACK,1003004,191419,40.69206,-73.93237,POINT (-73.93237 40.69206)
289349079,06/29/2024,2:00:00,BRONX,OUTSIDE,44,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1006671,241120,40.828466,-73.918981,POINT (-73.918981 40.828466)
286794105,05/13/2024,6:10:00,QUEENS,INSIDE,114,0,OTHER,COMMERCIAL BLDG,N,(null),(null),(null),25-44,M,WHITE HISPANIC,1004956,219185,40.768266,-73.925247,POINT (-73.925247 40.768266)
293476197,09/17/2024,17:00:00,STATEN ISLAND,OUTSIDE,120,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK,961045,162903,40.613777,-74.08358,POINT (-74.08358 40.613777)
287857962,06/02/2024,19:35:00,BROOKLYN,OUTSIDE,81,0,STREET,(null),N,25-44,M,BLACK,18-24,M,BLACK,1004464,190003,40.688168,-73.927112,POINT (-73.927112 40.688168)
291354909,08/07/2024,16:20:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),N,25-44,M,WHITE HISPANIC,18-24,F,WHITE HISPANIC,1006571,254815,40.866056,-73.919296,POINT (-73.919296 40.866056)
298411322,12/23/2024,22:30:00,MANHATTAN,OUTSIDE,23,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1000776,227613,40.791414,-73.940319,POINT (-73.940319 40.791414)
289111777,06/25/2024,13:30:00,BROOKLYN,OUTSIDE,81,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,1001586,189839,40.687724,-73.937489,POINT (-73.937489 40.687724)
292253970,08/24/2024,20:54:00,BROOKLYN,OUTSIDE,83,0,STREET,(null),N,(null),(null),(null),18-24,M,WHITE HISPANIC,1002057,194150,40.699557,-73.935778,POINT (-73.935778 40.699557)
280179980,01/08/2024,21:43:00,BRONX,OUTSIDE,47,0,STREET,(null),N,<18,M,BLACK,<18,M,BLACK,1026948,263437,40.889646,-73.845569,POINT (-73.845569 40.889646)
281143962,01/25/2024,18:30:00,BRONX,OUTSIDE,40,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1005674,234940,40.811507,-73.922606,POINT (-73.922606 40.811507)
293650726,09/20/2024,14:10:00,BRONX,OUTSIDE,46,0,STREET,(null),N,25-44,M,BLACK,18-24,M,BLACK HISPANIC,1010891,252143,40.858709,-73.903691,POINT (-73.903691 40.858709)
294128013,10/01/2024,3:20:00,BRONX,OUTSIDE,40,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,M,BLACK,1006411,233142,40.806571,-73.919947,POINT (-73.919947 40.806571)
292955427,09/08/2024,11:22:00,BRONX,INSIDE,49,0,COMMERCIAL,GROCERY/BODEGA,N,(null),(null),(null),25-44,M,BLACK,1027421,256008,40.869254,-73.843909,POINT (-73.843909 40.869254)
287845255,06/01/2024,17:50:00,BRONX,OUTSIDE,42,0,STREET,MULTI DWELL - APT BUILD,N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1014645,243583,40.835202,-73.890156,POINT (-73.890156 40.835202)
285315559,04/14/2024,1:20:00,MANHATTAN,OUTSIDE,30,0,COMMERCIAL,BAR/NIGHT CLUB,N,18-24,M,BLACK,25-44,M,BLACK,995697,238142,40.820314,-73.958642,POINT (-73.958642 40.820314)
282117921,02/12/2024,16:32:00,BRONX,INSIDE,44,1,TRANSIT,(null),Y,<18,M,BLACK,25-44,F,WHITE HISPANIC,1007839,246906,40.844344,-73.914743,POINT (-73.914743 40.844344)
294923115,10/15/2024,11:50:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),N,25-44,M,BLACK,45-64,M,BLACK HISPANIC,1006293,254896,40.866278,-73.920304,POINT (-73.920304 40.866278)
294106552,09/30/2024,17:18:00,BROOKLYN,OUTSIDE,79,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,(null),(null),(null),25-44,M,BLACK,995619,190845,40.690496,-73.959003,POINT (-73.959003 40.690496)
295532791,10/26/2024,20:25:00,BRONX,OUTSIDE,48,0,STREET,(null),N,<18,M,WHITE HISPANIC,<18,M,BLACK,1014104,252367,40.859313,-73.892075,POINT (-73.892075 40.859313)
287072884,05/18/2024,0:07:00,BRONX,OUTSIDE,48,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1014022,251201,40.856114,-73.892376,POINT (-73.892376 40.856114)
295891595,11/03/2024,20:22:00,MANHATTAN,OUTSIDE,25,0,STREET,(null),N,(null),(null),(null),25-44,M,ASIAN / PACIFIC ISLANDER,1002134,229290,40.796006,-73.935409,POINT (-73.935409 40.796006)
288534184,06/14/2024,13:41:00,QUEENS,OUTSIDE,102,0,COMMERCIAL,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,1033239,194030,40.69911,-73.823324,POINT (-73.823324 40.69911)
290068385,07/13/2024,23:45:00,BROOKLYN,OUTSIDE,81,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1005202,188203,40.683227,-73.924454,POINT (-73.924454 40.683227)
288867605,06/20/2024,22:00:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),Y,(null),(null),(null),45-64,M,ASIAN / PACIFIC ISLANDER,993961,184556,40.673237,-73.964989,POINT (-73.964989 40.673237)
291716606,08/14/2024,18:50:00,MANHATTAN,OUTSIDE,34,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,WHITE HISPANIC,1006101,253200,40.861624,-73.921003,POINT (-73.921003 40.861624)
288669971,06/17/2024,20:25:00,QUEENS,OUTSIDE,113,0,STREET,(null),N,(null),(null),(null),45-64,F,BLACK,1054056,192022,40.693458,-73.74827,POINT (-73.74827 40.693458)
289020158,06/24/2024,2:00:00,BRONX,OUTSIDE,42,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1011032,243675,40.835469,-73.903213,POINT (-73.903213 40.835469)
293400274,09/16/2024,5:37:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),Y,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1006513,253947,40.863675,-73.919511,POINT (-73.919511 40.863675)
291035923,08/01/2024,16:20:00,MANHATTAN,OUTSIDE,5,0,STREET,(null),N,18-24,M,BLACK,UNKNOWN,M,UNKNOWN,986756,201637,40.720125,-73.990956,POINT (-73.990956 40.720125)
295171618,10/20/2024,10:20:00,BROOKLYN,OUTSIDE,81,0,STREET,(null),N,25-44,M,BLACK,45-64,M,BLACK,1005319,190473,,,
